Date;Platform;build_version;client_id;outcome;experience_points
2015-12-05;PC;1.0.2;p94c0p11e7p;win;305.415848984261
2015-12-06;PC;1.0.2;pbf98p11e6p;win;599.411445225341
2015-11-19;PC;1.0.1;p980bp11e7p;lose;463.63011156622
2015-12-05;PC;1.0.2;pd9abp11e6p;lose;449.96238954697
2015-12-08;PS4;1.0.2;p9a7ep11e7p;lose;490.3804335058
2015-11-24;PC;1.0.1;p3314p4b68p;lose;500.300889771568
2015-12-11;PS4;1.0.2;p7e0ap40dbp;lose;524.153961498271
2015-12-01;PC;1.0.1;pc916p4c7bp;win;327.131936550258
2015-11-25;PC;1.0.1;pbf2fp11e6p;lose;416.936420215245
2015-11-15;PS4;1.0.1;p9fcbp11e7p;win;293.152093801935
2015-12-10;PC;1.0.2;p09b7p11e7p;win;321.457725584022
2015-12-08;PC;1.0.2;p6ed6p4db8p;lose;457.05269512059
2015-11-14;PS4;1.0.1;p1fazp4zaap;lose;505.923770888676
2015-11-23;PC;1.0.1;pc0f6p4z4zp;lose;420.291597369268
2015-11-30;PS4;1.0.1;p2daep46dbp;lose;293.803472938017
2015-11-21;PS4;1.0.1;p71fzp11e7p;lose;483.77011548984
2015-11-31;PC;1.0.1;pbcb8p472cp;win;333.372803606475
2015-12-10;PS4;1.0.2;p2b64p4432p;lose;303.236000957291
2015-12-03;PC;1.0.1;p38c8p4d6dp;lose;369.892357711302
2015-12-12;PC;1.0.2;pd2d8p11e6p;lose;397.751052851558
2015-11-29;PC;1.0.1;p6ed6p4db8p;lose;359.571226201628
2015-11-14;PC;1.0.1;p2bz8p11e7p;lose;375.206641928754
2015-12-09;PC;1.0.2;pzb1cp49zfp;lose;352.565125886246
2015-12-02;PC;1.0.1;p0f3cp44aep;win;526.76438561767
2015-12-11;PC;1.0.2;pz979p11e7p;lose;443.698682205369
2015-11-26;PS4;1.0.1;p89e4p11e7p;lose;406.070244926569
2015-11-25;PC;1.0.1;p8811p11e7p;lose;475.061775069336
2015-12-09;PS4;1.0.2;p7af9p47b2p;win;507.974175809768
2015-11-25;PC;1.0.1;p31d7p4bz7p;win;515.010122351583
2015-11-13;PC;1.0.1;pbd86p11e6p;win;494.771861938151
2015-11-22;PS4;1.0.1;p204ap4af9p;win;533.482885829399
2015-12-12;PS4;1.0.2;p3f42p48a4p;lose;542.736828359965
2015-11-15;PS4;1.0.1;pdfbzp47fzp;lose;275.849062039546
2015-12-08;PC;1.0.2;p1de4p4e0ep;lose;290.569784305665
2015-12-02;PC;1.0.1;pbe2fp11e6p;win;368.591817109424
2015-11-25;PS4;1.0.1;pecc2p4zc2p;lose;255.091192095523
2015-11-24;PC;1.0.1;pcae3p11e6p;lose;277.310428760023
2015-11-26;PC;1.0.1;p86dzp11e7p;lose;356.894843751328
2015-12-08;PS4;1.0.2;p866ap11e7p;lose;516.340363452412
2015-12-07;PS4;1.0.2;pa490p11e7p;lose;449.06700471267
2015-11-29;PS4;1.0.1;p268fp4813p;lose;390.860929578322
2015-11-15;PC;1.0.1;p3869p4ddfp;lose;356.192846220792
2015-12-06;PC;1.0.2;pcc2bp11e6p;win;536.506071413136
2015-11-13;PC;1.0.1;p3314p4b68p;win;379.893096527455
2015-11-12;PS4;1.0.1;pb0z7p421bp;lose;396.549111928895
2015-12-05;PS4;1.0.2;p0c4fp4b12p;lose;517.549020737112
2015-11-18;PS4;1.0.1;p7ef7p11e7p;win;429.091489293978
2015-11-30;PS4;1.0.1;p9az1p11e7p;lose;323.971498044516
2015-11-26;PC;1.0.1;pe8e7p40a9p;lose;364.824488844855
2015-12-03;PC;1.0.1;p931ep11e7p;win;287.134074746608
2015-11-28;PS4;1.0.1;p204ap4af9p;lose;416.074537673299
2015-11-24;PS4;1.0.1;pzbdfp11e7p;lose;448.067860850753
2015-11-25;PC;1.0.1;pa13dp4zcdp;win;337.230690380746
2015-11-29;PS4;1.0.1;p0128p48f8p;lose;358.136264940318
2015-12-06;PS4;1.0.2;pd24cp4db3p;lose;421.362885558052
2015-12-06;PC;1.0.2;p16dbp4e30p;win;380.901296440366
2015-11-23;PC;1.0.1;p30efp41z2p;win;512.672486759161
2015-12-11;PC;1.0.2;p6944p411ep;win;486.495012697675
2015-11-25;PC;1.0.1;pc461p11e6p;win;318.671881360615
2015-11-25;PS4;1.0.1;p7991p11e7p;lose;365.93926407952
2015-11-17;PC;1.0.1;p1802p4ae2p;lose;300.796199550991
2015-11-30;PC;1.0.1;pbd86p11e6p;lose;409.67239047064
2015-11-31;PC;1.0.1;pd0f8p11e6p;win;548.489617267374
2015-12-09;PC;1.0.2;p9873p11e7p;win;339.733046365521
2015-12-10;PC;1.0.2;pca23p11e6p;win;400.177470226788
2015-12-11;PS4;1.0.2;p0z1cp4a33p;win;378.654048181196
2015-12-08;PC;1.0.2;pedbzp442cp;win;342.2021494227
2015-12-11;PS4;1.0.2;p2013p42dfp;lose;302.661983262993
2015-12-07;PS4;1.0.2;pb00ap4809p;win;307.073400631782
2015-11-16;PC;1.0.1;pc3z7p11e6p;lose;474.930547837077
2015-11-22;PC;1.0.1;pd2d8p11e6p;win;503.829452644982
2015-11-28;PS4;1.0.1;p9ffbp11e7p;lose;285.579438406246
2015-11-17;PC;1.0.1;pbf98p11e6p;win;542.15139560255
2015-12-02;PC;1.0.1;p284bp4ba1p;lose;450.94085061732
2015-11-25;PC;1.0.1;pfaz4p40e4p;lose;514.555155181206
2015-12-12;PS4;1.0.2;p9bb8p11e7p;lose;380.334412556526
2015-11-24;PC;1.0.1;p1689p11e7p;lose;327.304543252801
2015-12-04;PC;1.0.2;pc9c8p476cp;win;603.718537674641
2015-11-27;PC;1.0.1;p8261p461bp;lose;507.7316425002
2015-12-12;PC;1.0.2;p123cp11e7p;win;384.494638289055
2015-11-24;PS4;1.0.1;p89e4p11e7p;win;370.327240086233
2015-11-31;PC;1.0.1;p98f8p11e7p;win;444.062617510147
2015-11-28;PC;1.0.1;pc316p11e6p;win;572.70880721621
2015-11-12;PC;1.0.1;pe8e7p40a9p;lose;394.112997426354
2015-11-12;PC;1.0.1;p880cp11e7p;lose;265.050222015379
2015-11-22;PC;1.0.1;pc3z7p11e6p;win;440.165098213256
2015-11-29;PC;1.0.1;pz3zfp11e7p;lose;308.105702041569
2015-11-12;PC;1.0.1;p6084p4840p;lose;425.778269892477
2015-12-01;PC;1.0.1;pbe1bp11e6p;lose;488.525880771674
2015-11-18;PC;1.0.1;p08bap4f1ep;lose;412.288356830452
2015-11-21;PC;1.0.1;pbd8bp11e6p;win;574.985858705415
2015-11-20;PS4;1.0.1;p9a9dp11e7p;lose;344.947569051271
2015-12-05;PC;1.0.2;pe8e7p40a9p;win;524.942702937478
2015-12-04;PC;1.0.2;p004dp4a20p;win;297.986185502418
2015-11-21;PS4;1.0.1;p9c4ap11e7p;win;548.167172448791
2015-11-20;PC;1.0.1;p74bcp11e7p;lose;361.643548786956
2015-12-06;PS4;1.0.2;pz7d4p4392p;lose;380.185613059951
2015-12-10;PC;1.0.2;pf9bbp47e7p;lose;443.163376619805
2015-11-27;PS4;1.0.1;p2b87p4460p;lose;352.226707487305
2015-12-11;PS4;1.0.2;pefacp4z21p;win;602.248176717098
2015-11-13;PS4;1.0.1;p2778p46acp;win;353.881394009895
2015-11-24;PS4;1.0.1;p9234p11e7p;win;459.906917460782
2015-12-04;PC;1.0.2;p0zd9p4ec1p;win;537.851091585375
2015-12-01;PC;1.0.1;p1bbap11e7p;win;356.496179383829
2015-11-20;PS4;1.0.1;p7bd9p11e7p;lose;310.90304222153
2015-11-25;PC;1.0.1;p2741p4fzap;win;474.455691132667
2015-11-29;PC;1.0.1;pe243p11e6p;lose;446.720079065274
2015-11-28;PC;1.0.1;pcz3ep11e6p;lose;268.253840468553
2015-11-16;PC;1.0.1;pb67dp4zbzp;lose;500.739697728317
2015-12-07;PC;1.0.2;p77b8p11e7p;win;345.972616340547
2015-12-07;PS4;1.0.2;p631cp11e7p;lose;365.439503114042
2015-11-25;PC;1.0.1;p16dbp4e30p;win;531.059328324769
2015-12-01;PC;1.0.1;pf24bp42d6p;win;566.368635480137
2015-11-24;PS4;1.0.1;pe989p4e07p;win;553.809180297456
2015-11-19;PC;1.0.1;pe8e7p40a9p;win;530.030137365951
2015-12-12;PC;1.0.2;pc381p11e6p;lose;460.338003670875
2015-11-15;PS4;1.0.1;p9a9dp11e7p;lose;338.770541708997
2015-12-12;PS4;1.0.2;pc9a4p4ffap;lose;458.586375477026
2015-12-02;PC;1.0.1;p3763p43ezp;win;567.680380766541
2015-11-27;PC;1.0.1;p4ab7p4zz4p;lose;329.02763093702
2015-11-19;PC;1.0.1;p14bap4z97p;lose;333.484858946562
2015-12-05;PC;1.0.2;pbd9bp11e6p;win;445.902884794304
2015-12-01;PS4;1.0.1;p9f90p4c7ap;win;531.247403082121
2015-12-10;PS4;1.0.2;pz842p11e7p;win;383.552780389931
2015-12-04;PS4;1.0.2;pe677p484bp;lose;465.343348809517
2015-12-09;PC;1.0.2;p7b36p4131p;win;357.696278875232
2015-11-26;PC;1.0.1;p9bz6p4ab3p;win;419.092917238199
2015-11-24;PC;1.0.1;p34fcp11e7p;win;305.269420904764
2015-11-29;PS4;1.0.1;pc900p463bp;win;284.502197592968
2015-12-05;PC;1.0.2;pc1dep4af3p;lose;321.547645583935
2015-11-15;PC;1.0.1;pccbcp11e6p;lose;453.22845606604
2015-11-20;PS4;1.0.1;p208cp4313p;lose;364.938213260116
2015-11-13;PS4;1.0.1;p24f9p4930p;win;429.512410590886
2015-11-21;PS4;1.0.1;p63z4p492fp;win;570.905669428683
2015-11-30;PC;1.0.1;p2ezzp4498p;win;439.031248131108
2015-12-09;PC;1.0.2;pzfefp414zp;win;444.928983626865
2015-11-25;PC;1.0.1;pb432p471fp;lose;391.126309244995
2015-12-07;PC;1.0.2;pc4a3p11e6p;win;519.771672497621
2015-12-07;PS4;1.0.2;p97bap11e7p;win;484.20045030095
2015-12-07;PC;1.0.2;pd29bp11e6p;lose;439.7866847817
2015-11-19;PS4;1.0.1;pd084p4b07p;win;446.098778913739
2015-11-23;PC;1.0.1;p0cc1p11e7p;lose;506.597559430508
2015-11-14;PC;1.0.1;pc7bap11e6p;lose;501.234614005694
2015-11-18;PS4;1.0.1;pzd68p11e7p;lose;358.253141982449
2015-11-21;PC;1.0.1;p614dp11e7p;win;501.957337950588
2015-12-11;PC;1.0.2;pedc3p4b7dp;lose;448.366242688234
2015-12-06;PC;1.0.2;pbf98p11e6p;lose;528.162386253189
2015-11-31;PC;1.0.1;pccbcp11e6p;win;447.942326821386
2015-12-10;PS4;1.0.2;paa0ap4c0dp;win;298.410013953073
2015-12-12;PC;1.0.2;pzfbbp476cp;lose;272.576388223664
2015-12-10;PS4;1.0.2;p8dbap11e7p;lose;276.427262254948
2015-11-30;PS4;1.0.1;pe4cap4344p;lose;460.510272515168
2015-12-01;PS4;1.0.1;p1aazp4d68p;lose;474.574244532126
2015-12-04;PS4;1.0.2;p18aep42bdp;lose;377.544025350419
2015-12-11;PC;1.0.2;p14bap4z97p;win;435.217272328966
2015-12-01;PC;1.0.1;p9989p11e7p;lose;360.747333162745
2015-12-09;PS4;1.0.2;pz7bep11e7p;lose;291.054875413079
2015-11-20;PS4;1.0.1;pz66zp11e7p;lose;439.900608160279
2015-11-26;PC;1.0.1;pfd04p4f28p;lose;404.367108426178
2015-12-05;PC;1.0.2;p93f7p11e7p;win;403.19870686372
2015-12-05;PC;1.0.2;pc02zp11e6p;lose;302.585392672502
2015-12-07;PC;1.0.2;pbe10p11e6p;lose;473.69827366996
2015-11-12;PC;1.0.1;pfaffp11e6p;lose;334.163744710402
2015-12-01;PS4;1.0.1;pdaaap4867p;lose;259.709635326003
2015-11-16;PC;1.0.1;pccbcp11e6p;lose;464.780995433796
2015-12-08;PC;1.0.2;p3290p4ee4p;win;489.367330366928
2015-11-14;PC;1.0.1;p82cfp44e1p;win;495.348483232569
2015-12-08;PS4;1.0.2;p2d69p4a0zp;lose;310.699615928975
2015-11-25;PC;1.0.1;p73d3p11e7p;win;366.449470803444
2015-11-24;PS4;1.0.1;p626bp419cp;lose;314.910110111596
2015-12-09;PS4;1.0.2;pz7bep11e7p;lose;498.901300600974
2015-12-02;PS4;1.0.1;pd664p4d4ap;win;328.672009778474
2015-11-30;PS4;1.0.1;p97bap11e7p;win;432.612494916676
2015-11-19;PC;1.0.1;pd709p11e6p;lose;397.29561933874
2015-12-04;PC;1.0.2;p2ezzp4498p;lose;329.021032332851
2015-11-29;PS4;1.0.1;p8ddap11e7p;lose;291.983416309633
2015-11-28;PC;1.0.1;p97dbp436bp;lose;311.45719353606
2015-11-20;PS4;1.0.1;p1321p488fp;lose;287.799232051086
2015-11-18;PC;1.0.1;pczzdp11e6p;win;386.572395154392
2015-12-08;PS4;1.0.2;p93cep4011p;win;395.727177387199
2015-12-12;PC;1.0.2;pfaffp11e6p;win;300.66131646626
2015-12-09;PC;1.0.2;pb19fp4b88p;lose;297.4354691012
2015-11-12;PC;1.0.1;p7e9ep4b48p;win;289.479788425659
2015-11-15;PS4;1.0.1;p1ae0p4800p;win;436.404879429855
2015-11-12;PS4;1.0.1;pc720p4afdp;win;450.829706202942
2015-12-12;PS4;1.0.2;pc40dp46d0p;lose;351.450020971052
2015-11-15;PC;1.0.1;pbfa4p443fp;lose;423.439724960935
2015-12-12;PC;1.0.2;p9961p11e7p;lose;284.266456231923
2015-12-07;PC;1.0.2;p9a28p11e7p;lose;442.172921523898
2015-11-19;PS4;1.0.1;p7za3p4e77p;lose;490.969272281405
2015-11-27;PC;1.0.1;p236dp11e7p;lose;300.58346241103
2015-12-06;PS4;1.0.2;p7af9p47b2p;lose;379.445685611164
2015-12-11;PS4;1.0.2;p4z02p4d73p;lose;534.733635092326
2015-12-10;PS4;1.0.2;pa0czp4dcep;lose;368.712047960813
2015-12-10;PS4;1.0.2;p0634p4cedp;lose;344.331200957526
2015-12-11;PC;1.0.2;p4942p4396p;win;555.353069346727
2015-12-11;PS4;1.0.2;pe3e9p4122p;win;318.232049373816
2015-11-28;PS4;1.0.1;pd084p4b07p;win;475.101147762357
2015-12-01;PC;1.0.1;p8zc0p11e7p;win;503.551614396805
2015-11-15;PC;1.0.1;p9873p11e7p;win;555.403973422516
2015-12-12;PS4;1.0.2;p880dp11e7p;lose;377.678783185379
2015-12-09;PC;1.0.2;pc0f6p4z4zp;lose;414.09061595565
2015-11-16;PS4;1.0.1;p89e4p11e7p;lose;307.352088664875
2015-12-11;PC;1.0.2;pzbbap11e7p;lose;339.134022194283
2015-11-17;PS4;1.0.1;p7ef0p11e7p;lose;461.590676824219
2015-11-16;PC;1.0.1;pbfd0p11e6p;win;419.187123045927
2015-12-05;PS4;1.0.2;p897dp11e7p;win;374.168962589562
2015-12-04;PS4;1.0.2;pa404p11e7p;lose;523.5908374327
2015-12-12;PS4;1.0.2;pz1dap4eazp;win;490.0605541497
2015-11-30;PC;1.0.1;pzd27p40edp;lose;350.646697010397
2015-12-01;PC;1.0.1;p74bcp11e7p;lose;359.229280113723
2015-11-25;PC;1.0.1;p1689p11e7p;lose;287.455395405662
2015-12-06;PC;1.0.2;pb6cbp430bp;lose;327.660921230376
2015-11-14;PS4;1.0.1;pzd83p48abp;win;356.315920976255
2015-12-02;PC;1.0.1;pca23p11e6p;lose;399.109636798498
2015-11-28;PS4;1.0.1;p9c0ap11e7p;win;317.708032013315
2015-11-18;PS4;1.0.1;pbfffp4a82p;lose;450.49527242972
2015-12-06;PC;1.0.2;p8db3p4f3zp;lose;550.994087748284
2015-11-19;PC;1.0.1;pzb7zp4d84p;lose;412.401853409703
2015-12-03;PC;1.0.1;p9989p11e7p;win;403.93372247218
2015-12-08;PS4;1.0.2;pb40ap4906p;lose;335.051975545647
2015-11-28;PC;1.0.1;pezc8p11e6p;lose;411.748900317163
2015-11-12;PC;1.0.1;p1c08p460dp;win;407.393814363679
2015-12-08;PC;1.0.2;p8e3ap4e0zp;lose;310.052739136226
2015-11-24;PC;1.0.1;pc441p11e6p;win;545.530494976503
2015-11-30;PS4;1.0.1;p0128p48f8p;lose;423.430066486615
2015-12-11;PC;1.0.2;p08bap4f1ep;lose;372.793640869355
2015-12-02;PC;1.0.1;p9a83p11e7p;lose;421.343190427745
2015-12-06;PC;1.0.2;pbea3p11e6p;win;562.19800104539
2015-11-12;PS4;1.0.1;pa1f3p11e7p;lose;254.956339978555
2015-11-24;PS4;1.0.1;pz7d6p11e7p;win;301.75143989821
2015-12-03;PS4;1.0.1;p6909p11e7p;win;343.713433492715
2015-11-16;PS4;1.0.1;p9234p11e7p;win;367.086773879071
2015-12-09;PC;1.0.2;pzda4p4z98p;win;372.447537878972
2015-12-06;PS4;1.0.2;pzez7p11e7p;lose;428.964814992322
2015-11-23;PC;1.0.1;pc0f6p4z4zp;lose;513.629971563013
2015-11-31;PC;1.0.1;pd0d7p11e6p;win;575.991875567159
2015-11-25;PC;1.0.1;pdaffp46dcp;win;568.909509647263
2015-11-19;PC;1.0.1;pbd88p11e6p;lose;492.758016065015
2015-12-01;PC;1.0.1;pzb7zp4d84p;lose;427.445984348389
2015-12-03;PS4;1.0.1;pe677p484bp;win;360.031523980771
2015-12-05;PC;1.0.2;pbdezp11e6p;win;595.290891193854
2015-11-21;PS4;1.0.1;p439bp4731p;win;409.357498582416
2015-11-14;PC;1.0.1;pc381p11e6p;win;551.904391671167
2015-11-24;PC;1.0.1;pfc06p11e6p;win;573.418325446313
2015-12-09;PC;1.0.2;pe8e7p40a9p;win;529.332903703196
2015-12-05;PC;1.0.2;pbe19p11e6p;lose;360.730680619182
2015-11-13;PC;1.0.1;peafzp11e6p;lose;385.939332870847
2015-11-21;PS4;1.0.1;p9a9dp11e7p;lose;390.357939569448
2015-11-18;PC;1.0.1;p6d2bp4aaap;win;572.568915901989
2015-12-11;PC;1.0.2;pe8afp11e6p;win;558.615744103137
2015-11-17;PC;1.0.1;pccbcp11e6p;win;452.518304127235
2015-12-11;PS4;1.0.2;p79f4p11e7p;lose;334.921123110128
2015-12-04;PS4;1.0.2;p9a6ep11e7p;lose;512.171003148865
2015-12-05;PC;1.0.2;pbe26p11e6p;win;442.132384226305
2015-12-05;PC;1.0.2;pbdd3p11e6p;lose;406.961970756492
2015-11-17;PS4;1.0.1;pzd03p4d26p;win;406.815707505882
2015-11-16;PC;1.0.1;pdbb6p11e6p;win;281.398521853349
2015-12-10;PC;1.0.2;p09b7p11e7p;lose;511.263072886072
2015-12-09;PS4;1.0.2;p86zep44cep;lose;395.959108589815
2015-12-07;PC;1.0.2;p614dp11e7p;lose;352.727932909314
2015-11-20;PS4;1.0.1;p7za3p4e77p;lose;519.366850551258
2015-11-26;PS4;1.0.1;p1z04p4zb0p;lose;374.740459554897
2015-11-19;PC;1.0.1;p9b7dp11e7p;lose;489.723400956494
2015-12-12;PC;1.0.2;p9871p11e7p;lose;387.182156357404
2015-11-26;PC;1.0.1;pc3f8p11e6p;lose;398.301731066883
2015-11-13;PS4;1.0.1;p13d2p47dap;lose;463.94197343285
2015-11-31;PC;1.0.1;pc430p11e6p;win;488.674773271816
2015-12-06;PC;1.0.2;pb19fp4b88p;win;475.115386843072
2015-12-09;PC;1.0.2;pz979p11e7p;lose;406.957193718414
2015-12-01;PS4;1.0.1;p90a1p470ep;win;318.184669058551
2015-12-10;PC;1.0.2;p3763p11e7p;win;343.104411466388
2015-11-25;PS4;1.0.1;p630bp4771p;lose;306.097944214071
2015-11-15;PS4;1.0.1;p18aep42bdp;lose;415.792652374331
2015-12-07;PS4;1.0.2;pa968p11e7p;lose;497.607074164004
2015-12-09;PC;1.0.2;pbf98p11e6p;lose;329.587380426096
2015-12-10;PC;1.0.2;pbe00p11e6p;win;419.907149072273
2015-11-16;PC;1.0.1;pbe18p11e6p;win;419.46899478954
2015-12-04;PS4;1.0.2;p7a71p11e7p;win;467.530586096302
2015-12-06;PC;1.0.2;pc882p11e6p;win;374.865917203152
2015-12-07;PC;1.0.2;p4b9ap4ce9p;lose;459.435613728275
2015-12-10;PC;1.0.2;pfdbbp40a7p;win;525.247145359231
2015-11-18;PS4;1.0.1;pd664p4d4ap;win;501.104444447723
2015-12-05;PS4;1.0.2;p36d7p43b8p;win;585.143485596884
2015-11-14;PC;1.0.1;p9f99p11e7p;win;433.565398043658
2015-11-18;PS4;1.0.1;p9a7ep11e7p;win;468.800882468759
2015-11-19;PC;1.0.1;pf192p40a6p;win;510.367167432045
2015-12-12;PC;1.0.2;p4z81p11e7p;win;319.892640827838
2015-11-17;PS4;1.0.1;pzd8fp11e7p;lose;490.176563687744
2015-11-25;PC;1.0.1;p1ca3p11e7p;win;423.783342464174
2015-11-18;PS4;1.0.1;p204ap4af9p;win;389.922445144757
2015-12-04;PC;1.0.2;p4f1zp49bdp;win;355.740742214273
2015-11-30;PC;1.0.1;p8d8zp41abp;win;439.413872313401
2015-11-27;PC;1.0.1;p1e3bp11e7p;lose;384.31743258174
2015-11-19;PS4;1.0.1;p6909p11e7p;lose;380.253874894454
2015-11-27;PS4;1.0.1;p6zdbp4a61p;win;473.77607427168
2015-12-08;PS4;1.0.2;pf46zp4a9ap;lose;279.792583243688
2015-11-25;PS4;1.0.1;p7991p11e7p;lose;387.517686758996
2015-12-11;PC;1.0.2;pcacdp11e6p;lose;464.832121470474
2015-11-30;PS4;1.0.1;pdcf0p4fz3p;win;501.623100346104
2015-11-26;PS4;1.0.1;pb774p429bp;lose;477.406262458967
2015-11-28;PC;1.0.1;p9989p11e7p;lose;355.10794939311
2015-12-11;PC;1.0.2;pa63fp4b4ep;win;307.730746953156
2015-12-11;PC;1.0.2;p89e0p4a40p;win;565.878666805295
2015-11-23;PS4;1.0.1;p7dz6p4011p;lose;380.891073263197
2015-11-13;PC;1.0.1;pzfe4p43e4p;lose;397.158259141584
2015-11-23;PC;1.0.1;pbe1ap11e6p;win;577.308587387852
2015-11-27;PC;1.0.1;pd478p4927p;win;484.898864159916
2015-12-06;PC;1.0.2;pbf98p11e6p;win;530.678829106309
2015-12-01;PS4;1.0.1;pzd8fp11e7p;lose;499.556933903478
2015-11-17;PS4;1.0.1;pfcfzp4z4dp;win;325.028131550991
2015-11-31;PS4;1.0.1;p1321p488fp;lose;329.069524837248
2015-12-05;PC;1.0.2;pb6cbp430bp;win;403.96703574498
2015-12-12;PC;1.0.2;pbe99p11e6p;lose;331.589427114957
2015-11-27;PS4;1.0.1;p6909p11e7p;lose;392.345226141539
2015-12-12;PC;1.0.2;pbe03p11e6p;lose;327.821328755286
2015-12-10;PS4;1.0.2;pz7d4p4392p;win;508.118085265199
2015-11-25;PC;1.0.1;p16e7p4a26p;win;410.844993592531
2015-12-08;PS4;1.0.2;p231ep4ebbp;win;319.345360282065
2015-12-07;PC;1.0.2;p184dp43e9p;lose;320.843380532128
2015-11-17;PS4;1.0.1;pa463p4c99p;win;371.479666617819
2015-11-26;PC;1.0.1;p883zp11e7p;lose;370.944223792382
2015-11-27;PC;1.0.1;p4zbdp4c7bp;lose;361.602653597101
2015-11-21;PC;1.0.1;p24cep11e7p;win;470.668896592811
2015-11-23;PC;1.0.1;p284bp4ba1p;win;525.544871668
2015-12-07;PS4;1.0.2;p8767p11e7p;lose;412.428947644623
2015-12-07;PS4;1.0.2;pz4fap11e7p;lose;549.178378281435
2015-11-14;PS4;1.0.1;p9b69p11e7p;lose;496.445048007425
2015-12-12;PC;1.0.2;pbdf7p11e6p;win;536.257855851591
2015-11-27;PS4;1.0.1;pzbdfp11e7p;lose;291.074016752984
2015-11-15;PS4;1.0.1;p63z4p492fp;win;565.286098383248
2015-11-30;PS4;1.0.1;p0128p48f8p;win;576.483054107843
2015-11-16;PC;1.0.1;p9899p11e7p;win;424.741973597618
2015-11-21;PC;1.0.1;p4942p4396p;win;367.758612103801
2015-11-24;PC;1.0.1;p9a83p11e7p;win;457.903979209062
2015-11-23;PS4;1.0.1;pff9ep4aeep;win;419.808718739438
2015-11-26;PS4;1.0.1;pa0z8p404zp;lose;424.954928647934
2015-11-25;PC;1.0.1;pbf6fp11e6p;win;537.685904102824
2015-11-28;PC;1.0.1;p9a77p4zf6p;win;549.183670774257
2015-11-18;PC;1.0.1;p0f3cp44aep;win;342.818887073175
2015-12-09;PS4;1.0.2;p14b7p4de9p;win;443.50713455071
2015-11-23;PS4;1.0.1;pa1f3p11e7p;lose;413.201946563727
2015-11-15;PS4;1.0.1;p1fazp4zaap;win;511.498605805703
2015-12-12;PC;1.0.2;p4ff3p11e7p;win;328.433853986906
2015-11-15;PC;1.0.1;pb471p4884p;lose;286.008977904746
2015-11-24;PC;1.0.1;p410dp4088p;win;424.140729305794
2015-11-24;PC;1.0.1;pd84cp497dp;lose;258.603355933585
2015-11-30;PC;1.0.1;pc8zdp40b7p;lose;281.491418411177
2015-11-30;PS4;1.0.1;p8bccp4379p;win;344.861063251296
2015-11-16;PC;1.0.1;pccbcp11e6p;win;348.195979475984
2015-11-22;PC;1.0.1;pbea3p11e6p;win;325.052731567019
2015-11-14;PC;1.0.1;p1802p4ae2p;lose;331.955262336665
2015-12-08;PS4;1.0.2;p8fzbp11e7p;win;330.251240612937
2015-11-29;PS4;1.0.1;pb33ep40aap;win;407.99169268211
2015-11-18;PC;1.0.1;p32b4p42b0p;win;372.320800702974
2015-11-23;PC;1.0.1;pc44ap11e6p;win;307.815331224145
2015-11-13;PC;1.0.1;pca23p11e6p;lose;451.901548936923
2015-12-12;PS4;1.0.2;p8b64p11e7p;lose;498.133194868772
2015-11-27;PS4;1.0.1;pz42dp418dp;win;413.82236097909
2015-12-12;PC;1.0.2;pzb7zp4d84p;lose;543.122774371583
2015-11-21;PC;1.0.1;p08c6p468ep;win;476.998990540128
2015-12-02;PS4;1.0.1;pb00ap4809p;win;418.666303837082
2015-12-07;PS4;1.0.2;pdc6ep47cep;win;517.743489275876
2015-12-12;PS4;1.0.2;pc40dp46d0p;win;308.373146060021
2015-12-06;PS4;1.0.2;p9c8dp11e7p;lose;529.085110552458
2015-12-07;PS4;1.0.2;p84e3p423dp;lose;335.216906871479
2015-11-12;PC;1.0.1;p0dbbp401dp;win;540.862728734715
2015-12-01;PS4;1.0.1;p204ap4af9p;win;329.696554141969
2015-11-17;PS4;1.0.1;p8cc2p4000p;win;280.510888665205
2015-11-29;PC;1.0.1;pbde2p11e6p;win;494.880604263642
2015-11-23;PC;1.0.1;pca83p4264p;lose;296.239785403269
2015-11-15;PC;1.0.1;pa9f8p46f8p;win;396.056519367779
2015-11-29;PS4;1.0.1;p8920p11e7p;lose;314.264722424236
2015-11-16;PS4;1.0.1;p881cp4416p;win;550.880185355633
2015-11-31;PC;1.0.1;p8fbzp11e7p;win;406.696157922506
2015-11-23;PC;1.0.1;pz6bap11e7p;lose;293.48732671828
2015-12-11;PC;1.0.2;p12f7p4fcdp;win;519.018290945077
2015-12-12;PS4;1.0.2;p0z1cp4a33p;lose;305.093745266744
2015-12-02;PS4;1.0.1;p99zbp4a92p;lose;368.555973827848
2015-11-31;PC;1.0.1;pc4b8p11e6p;win;349.800645189407
2015-11-18;PC;1.0.1;p8z8bp11e7p;win;406.088695314114
2015-11-24;PS4;1.0.1;p89e4p11e7p;win;288.039866395913
2015-11-24;PC;1.0.1;pbe99p11e6p;lose;441.292814030416
2015-12-05;PC;1.0.2;pbd8zp11e6p;lose;545.52422325944
2015-11-21;PS4;1.0.1;pzbd2p11e7p;win;526.083757287412
2015-11-25;PC;1.0.1;p177dp11e7p;lose;502.507008007986
2015-12-07;PC;1.0.2;p38c8p4d6dp;lose;534.232036685609
2015-11-12;PC;1.0.1;pz760p11e7p;lose;380.284821661371
2015-12-02;PC;1.0.1;p9989p11e7p;lose;416.149278919291
2015-12-05;PS4;1.0.2;pad1ap46f2p;lose;465.413281553842
