store_item_name;client_id;Date;dollar_spent
pack_c;p73c4p44c4p;2015-11-17;1.99
pack_e;pca00p11e6p;2015-11-18;5
pack_b;p6d44p11e7p;2015-11-20;1.2
pack_b;p9b82p11e7p;2015-11-18;1.2
pack_e;pz24zp4e69p;2015-12-03;5
pack_a;p42c0p47a9p;2015-11-22;0.99
bundle_10;p9899p11e7p;2015-12-05;18.5
pack_c;pc478p11e6p;2015-11-26;1.99
pack_c;pczb4p11e6p;2015-12-11;1.99
pack_e;pca00p11e6p;2015-12-07;5
pack_c;pz349p11e7p;2015-11-23;1.99
bundle_3;pz9b9p11e7p;2015-12-07;21.99
bundle_1;pc44ap11e6p;2015-11-14;15.99
pack_e;p7d93p491bp;2015-11-15;5
pack_c;pe9cfp40c4p;2015-11-31;1.99
pack_a;p9ab1p11e7p;2015-11-27;0.99
pack_e;p7224p11e7p;2015-11-25;5
pack_a;pzffap11e7p;2015-11-31;0.99
pack_b;p7b3ep49f7p;2015-12-10;1.2
bundle_8;p84f6p4d8ep;2015-12-10;18.5
pack_e;p60ezp11e7p;2015-11-24;5
pack_a;p9bf9p11e7p;2015-12-11;0.99
pack_b;pc3d8p11e6p;2015-12-03;1.2
bundle_2;p994ap11e7p;2015-11-19;1.5
bundle_1;p67dcp11e7p;2015-11-29;15.99
pack_b;p0634p4cedp;2015-12-03;1.2
bundle_3;pbdbdp11e6p;2015-12-02;21.99
pack_c;p61e0p4eacp;2015-11-13;1.99
pack_e;pcacdp11e6p;2015-12-04;5
pack_d;p8a08p11e7p;2015-11-18;2.5
pack_b;p8e47p491cp;2015-11-25;1.2
pack_a;pzf91p11e7p;2015-11-18;0.99
pack_c;pz839p11e7p;2015-11-22;1.99
bundle_9;p9bz4p11e7p;2015-12-04;18.5
pack_a;pd0bbp484bp;2015-11-24;0.99
pack_a;p00c9p11e7p;2015-12-09;0.99
pack_c;p479dp11e7p;2015-11-15;1.99
pack_a;pd4d1p4e63p;2015-11-12;0.99
pack_c;pa0c7p4a2bp;2015-12-12;1.99
pack_a;pz360p11e7p;2015-11-31;0.99
pack_a;pzzecp11e7p;2015-11-13;0.99
pack_a;pcb78p11e6p;2015-11-27;0.99
bundle_3;pcz3ep11e6p;2015-12-04;21.99
pack_a;pzc28p11e7p;2015-11-30;0.99
bundle_3;pz414p4df7p;2015-11-28;21.99
pack_a;p83b8p4989p;2015-11-18;0.99
pack_e;p26b6p11e7p;2015-11-31;5
bundle_1;p7ac4p43z7p;2015-11-13;15.99
pack_e;pc9z2p4300p;2015-11-26;5
bundle_9;p8fbzp11e7p;2015-11-18;18.5
pack_a;pb40ap4906p;2015-11-17;0.99
pack_a;p1z3dp11e7p;2015-11-21;0.99
pack_a;p01c2p4dd3p;2015-12-01;0.99
pack_a;pz21cp4fazp;2015-11-13;0.99
pack_c;p149fp4082p;2015-12-02;1.99
bundle_2;pbeaap11e6p;2015-11-22;1.5
pack_a;pz73bp11e7p;2015-11-19;0.99
pack_c;pa4d6p40b0p;2015-12-04;1.99
pack_e;p83z3p4fzdp;2015-11-25;5
bundle_8;pca4bp11e6p;2015-11-14;18.5
pack_c;pzzf2p11e7p;2015-11-30;1.99
pack_e;pz3zfp11e7p;2015-12-02;5
pack_b;pbd84p11e6p;2015-11-23;1.2
pack_a;p26e8p11e7p;2015-12-12;0.99
pack_e;p7ac4p43z7p;2015-11-26;5
pack_c;p99zbp4a92p;2015-11-21;1.99
pack_b;pe997p11e6p;2015-11-18;1.2
bundle_9;pc4ecp11e6p;2015-11-29;18.5
pack_d;p83bep4b0fp;2015-11-30;2.5
pack_c;pcbd7p4800p;2015-12-11;1.99
pack_a;p8zc0p11e7p;2015-11-12;0.99
pack_b;p97fep11e7p;2015-12-02;1.2
bundle_9;pc968p4z0bp;2015-11-28;18.5
pack_b;p90bbp4c7cp;2015-12-06;1.2
pack_c;p7991p11e7p;2015-12-07;1.99
pack_e;p16ffp48zzp;2015-11-23;5
pack_e;pe700p448ap;2015-11-15;5
pack_a;pd46fp48fcp;2015-12-07;0.99
pack_b;p6a87p11e7p;2015-11-17;1.2
pack_c;pcz07p424zp;2015-12-07;1.99
pack_c;pfcfzp4z4dp;2015-11-17;1.99
bundle_8;pzd11p11e7p;2015-11-15;18.5
pack_c;pdac0p11e6p;2015-12-03;1.99
bundle_1;pc900p463bp;2015-11-25;15.99
pack_d;pfa2cp11e6p;2015-11-24;2.5
pack_d;p048cp44bfp;2015-12-05;2.5
pack_d;p0130p479bp;2015-11-14;2.5
pack_b;p7a7fp4fzfp;2015-11-29;1.2
pack_a;pfa2cp11e6p;2015-12-11;0.99
pack_a;pc9z2p4300p;2015-11-27;0.99
pack_c;pc06ep11e6p;2015-12-08;1.99
pack_a;pe9eep4b90p;2015-11-21;0.99
pack_a;pzd71p11e7p;2015-11-13;0.99
bundle_8;p9a9dp11e7p;2015-11-22;18.5
bundle_9;pbd8zp11e6p;2015-11-29;18.5
pack_d;pc4ecp438dp;2015-11-28;2.5
pack_c;pda4ep11e6p;2015-12-10;1.99
pack_b;p6z80p4e03p;2015-12-07;1.2
pack_b;peb06p4dbbp;2015-11-17;1.2
pack_a;p694dp11e7p;2015-11-23;0.99
bundle_2;p93cep4011p;2015-11-24;1.5
pack_c;pz7zap11e7p;2015-11-27;1.99
pack_e;p4z48p11e7p;2015-12-06;5
pack_d;p26b6p11e7p;2015-11-25;2.5
bundle_2;pf0z4p11e6p;2015-11-21;1.5
pack_a;pfebzp11e6p;2015-11-31;0.99
pack_a;pfdbbp40a7p;2015-12-03;0.99
pack_c;p81dcp4f49p;2015-11-16;1.99
pack_b;p184dp43e9p;2015-11-18;1.2
pack_e;p719zp4700p;2015-11-21;5
pack_a;p1ac0p11e7p;2015-11-22;0.99
bundle_9;p0044p434bp;2015-12-03;18.5
bundle_2;p460bp4f9bp;2015-12-11;1.5
pack_c;p6718p11e7p;2015-11-24;1.99
pack_c;pz349p11e7p;2015-11-28;1.99
bundle_8;pa0eap11e7p;2015-11-17;18.5
bundle_2;p1137p46e6p;2015-11-25;1.5
bundle_10;p998fp11e7p;2015-11-18;18.5
pack_a;p7120p11e7p;2015-11-29;0.99
pack_a;pb38bp41z4p;2015-12-03;0.99
bundle_3;pz923p4c41p;2015-12-04;21.99
pack_b;p4648p420ep;2015-11-21;1.2
pack_e;pzzdfp11e7p;2015-11-20;5
bundle_8;pcf61p11e6p;2015-11-22;18.5
pack_a;p93fap11e7p;2015-12-01;0.99
pack_a;pa088p4azzp;2015-12-12;0.99
pack_c;p6472p11e7p;2015-11-30;1.99
pack_c;p6z90p11e7p;2015-11-31;1.99
pack_d;pf1d6p4ca1p;2015-11-31;2.5
pack_c;p66z6p4163p;2015-11-28;1.99
pack_a;pf628p4f66p;2015-12-07;0.99
pack_c;p9892p11e7p;2015-11-14;1.99
bundle_3;paz09p11e7p;2015-12-02;21.99
pack_a;p1ac0p11e7p;2015-11-28;0.99
pack_d;pf9cfp46d8p;2015-11-30;2.5
pack_a;pabe6p412fp;2015-11-14;0.99
pack_a;pcbb1p11e6p;2015-11-12;0.99
pack_a;p0dd0p4da4p;2015-11-26;0.99
pack_d;p23b4p11e7p;2015-11-20;2.5
pack_c;p9240p4z3dp;2015-11-30;1.99
pack_c;pf9cfp46d8p;2015-12-09;1.99
bundle_1;p39aap47bep;2015-12-11;15.99
bundle_8;p7439p42dzp;2015-11-19;18.5
bundle_3;pcf20p11e6p;2015-11-27;21.99
pack_b;pe168p4cf7p;2015-12-07;1.2
pack_e;p786bp11e7p;2015-12-05;5
pack_c;pz1c4p11e7p;2015-12-08;1.99
pack_c;pfd2ep11e6p;2015-11-21;1.99
pack_c;p9933p4d3dp;2015-11-12;1.99
bundle_3;p9996p11e7p;2015-12-12;21.99
pack_c;pc47dp11e6p;2015-11-21;1.99
bundle_1;p6204p11e7p;2015-11-13;15.99
pack_c;pz7d6p11e7p;2015-11-31;1.99
pack_e;p7ezcp47a1p;2015-11-21;5
pack_a;p982ep4339p;2015-12-03;0.99
bundle_2;pbedcp11e6p;2015-12-12;1.5
pack_a;p8d9zp4ca0p;2015-12-12;0.99
pack_a;pd46fp48fcp;2015-11-25;0.99
bundle_10;pa783p11e7p;2015-11-31;18.5
pack_e;pa41zp4396p;2015-12-11;5
bundle_8;p73c9p494cp;2015-11-21;18.5
pack_b;pc093p46z1p;2015-11-12;1.2
pack_c;p7b9dp40dep;2015-11-16;1.99
bundle_2;p7120p11e7p;2015-12-10;1.5
pack_a;pc441p11e6p;2015-12-11;0.99
pack_a;p4ab7p4zz4p;2015-12-12;0.99
bundle_3;p14bzp11e7p;2015-11-31;21.99
pack_b;p9ae3p11e7p;2015-11-25;1.2
pack_d;p6de8p4661p;2015-12-08;2.5
pack_b;pce3zp4f3ap;2015-11-31;1.2
pack_a;pc1z9p11e6p;2015-11-22;0.99
bundle_2;peaeep4dd9p;2015-12-10;1.5
pack_a;pdz1fp11e6p;2015-11-27;0.99
pack_b;p1bbap11e7p;2015-12-11;1.2
bundle_2;p9c13p11e7p;2015-11-27;1.5
pack_a;pz7d6p11e7p;2015-11-29;0.99
pack_b;p2bz8p11e7p;2015-11-22;1.2
pack_b;p6a87p11e7p;2015-12-09;1.2
pack_e;p7ab6p4ab0p;2015-11-24;5
pack_a;pc01zp11e6p;2015-12-12;0.99
pack_a;pc846p44czp;2015-11-18;0.99
pack_b;p4ff3p11e7p;2015-12-11;1.2
pack_a;p619ep11e7p;2015-11-26;0.99
bundle_10;pa63fp4b4ep;2015-11-23;18.5
pack_c;pe6d8p11e6p;2015-11-22;1.99
pack_a;p7a73p4022p;2015-11-16;0.99
pack_b;p0dbbp401dp;2015-12-12;1.2
pack_a;pzbfdp11e7p;2015-11-27;0.99
pack_c;pc867p44afp;2015-11-29;1.99
pack_a;p97bap11e7p;2015-12-07;0.99
bundle_10;pc130p411ep;2015-11-22;18.5
pack_c;pbe2fp11e6p;2015-11-31;1.99
pack_c;pecc2p4zc2p;2015-12-10;1.99
bundle_9;p60z1p11e7p;2015-11-15;18.5
pack_a;p71f8p43fep;2015-11-21;0.99
pack_b;p9a0ap473fp;2015-12-12;1.2
pack_c;pc386p11e6p;2015-12-11;1.99
bundle_10;pa6e6p11e7p;2015-11-25;18.5
pack_b;pe086p4a17p;2015-12-12;1.2
pack_c;p48zcp11e7p;2015-11-20;1.99
pack_a;pff3ap47d2p;2015-12-10;0.99
pack_a;p8c44p4c47p;2015-12-04;0.99
pack_e;pb7d4p4a4ap;2015-11-30;5
pack_a;pd62bp499cp;2015-11-30;0.99
pack_a;pcb60p11e6p;2015-12-07;0.99
pack_c;p49d3p4031p;2015-12-06;1.99
bundle_2;p18e8p4z8bp;2015-11-15;1.5
pack_c;pd8cdp42dep;2015-11-20;1.99
pack_b;p0cc1p11e7p;2015-11-22;1.2
pack_b;p66zzp4f7cp;2015-11-27;1.2
pack_c;p8a84p4929p;2015-11-19;1.99
pack_a;p4bffp11e7p;2015-12-04;0.99
pack_e;p3z8fp40a8p;2015-11-12;5
bundle_1;p8efbp11e7p;2015-11-31;15.99
pack_a;pe49cp4db2p;2015-12-01;0.99
bundle_8;pezfcp11e6p;2015-12-05;18.5
pack_a;pd0bbp484bp;2015-12-07;0.99
pack_c;pzd71p11e7p;2015-12-01;1.99
pack_a;pbeb7p11e6p;2015-11-23;0.99
pack_a;pz222p4e68p;2015-11-27;0.99
pack_e;p3b8dp4d96p;2015-11-17;5
pack_d;pc3z7p11e6p;2015-11-23;2.5
pack_c;p93fap11e7p;2015-12-05;1.99
pack_d;p491ep11e7p;2015-12-03;2.5
pack_a;pzd83p48abp;2015-11-24;0.99
pack_a;p0e2ap4eacp;2015-12-04;0.99
pack_c;p30efp41z2p;2015-11-25;1.99
pack_a;p99bcp11e7p;2015-12-04;0.99
bundle_10;p4zedp4cbcp;2015-11-16;18.5
bundle_3;p990bp11e7p;2015-12-10;21.99
pack_a;pbe86p11e6p;2015-11-20;0.99
pack_c;pe6edp11e6p;2015-12-12;1.99
pack_a;pc43dp47e2p;2015-11-12;0.99
pack_c;p613zp11e7p;2015-11-15;1.99
bundle_2;p6be2p49c6p;2015-11-15;1.5
bundle_8;p16cfp11e7p;2015-12-06;18.5
pack_a;pc279p11e6p;2015-12-11;0.99
bundle_10;p2447p440zp;2015-11-28;18.5
bundle_10;p8az7p11e7p;2015-11-31;18.5
pack_a;p334ap4d9cp;2015-11-14;0.99
pack_c;p660dp11e7p;2015-11-29;1.99
pack_b;p7b9dp40dep;2015-12-02;1.2
pack_b;pzf68p11e7p;2015-12-05;1.2
pack_a;paa7ap4913p;2015-12-05;0.99
pack_c;p9a80p11e7p;2015-11-24;1.99
bundle_9;p2f90p11e7p;2015-11-12;18.5
pack_e;pz2z1p11e7p;2015-11-20;5
pack_b;p34f0p4e4ap;2015-11-31;1.2
pack_b;pc2e0p11e6p;2015-12-10;1.2
pack_d;pb4b6p48bep;2015-11-20;2.5
pack_d;p3z8fp40a8p;2015-11-20;2.5
bundle_1;p1649p11e7p;2015-12-07;15.99
pack_a;pz76ep4d03p;2015-11-21;0.99
pack_a;p41d7p11e7p;2015-12-10;0.99
pack_b;p2c87p41a7p;2015-12-01;1.2
pack_a;p7ec8p11e7p;2015-12-05;0.99
pack_a;p629dp42f0p;2015-11-25;0.99
bundle_9;p460bp4f9bp;2015-11-15;18.5
pack_d;pzf89p4928p;2015-11-15;2.5
bundle_8;pbdfep11e6p;2015-12-01;18.5
pack_a;pd8a2p4z06p;2015-12-06;0.99
pack_a;pbeazp11e6p;2015-12-11;0.99
pack_a;pb03ap47ffp;2015-11-22;0.99
bundle_1;pc9d8p11e6p;2015-11-25;15.99
pack_c;pbdc8p11e6p;2015-11-19;1.99
pack_c;p638bp11e7p;2015-11-27;1.99
pack_a;pb4b6p48bep;2015-12-05;0.99
pack_d;pbe46p11e6p;2015-11-17;2.5
pack_c;p3763p11e7p;2015-11-24;1.99
pack_a;p7cbzp11e7p;2015-12-09;0.99
pack_d;pzzdfp11e7p;2015-12-02;2.5
pack_a;p76cep11e7p;2015-12-08;0.99
pack_b;p6e6zp4d91p;2015-12-01;1.2
pack_a;p6ed6p4db8p;2015-11-23;0.99
pack_a;p9cabp48d9p;2015-11-26;0.99
pack_a;paa42p4d7bp;2015-11-27;0.99
bundle_8;pz74fp42e9p;2015-12-09;18.5
bundle_3;pfbbcp11e6p;2015-12-10;21.99
bundle_3;p00f0p46e4p;2015-11-20;21.99
bundle_8;pz610p11e7p;2015-12-12;18.5
pack_a;pabe6p412fp;2015-11-31;0.99
pack_c;pzfefp414zp;2015-12-02;1.99
pack_a;p31d7p4bz7p;2015-11-28;0.99
pack_c;pbe26p11e6p;2015-11-17;1.99
pack_b;p04afp424ap;2015-12-05;1.2
pack_c;pzd71p11e7p;2015-11-31;1.99
pack_a;pfb0bp4229p;2015-12-01;0.99
pack_b;pz016p11e7p;2015-11-19;1.2
pack_d;pf381p4f2fp;2015-11-21;2.5
pack_e;pc336p11e6p;2015-12-10;5
pack_a;pcaz1p443fp;2015-11-15;0.99
pack_c;p84e9p4369p;2015-12-02;1.99
pack_c;p8261p461bp;2015-12-01;1.99
pack_c;pe4f7p4462p;2015-11-21;1.99
pack_a;p1c6fp4677p;2015-11-17;0.99
pack_c;pc720p4afdp;2015-12-12;1.99
pack_a;p8443p4zzfp;2015-11-17;0.99
bundle_2;pf21ep4b97p;2015-11-17;1.5
pack_a;p8224p402fp;2015-11-14;0.99
pack_a;pf0dfp4983p;2015-11-25;0.99
bundle_1;p7436p42z6p;2015-11-23;15.99
pack_a;p161fp11e7p;2015-12-02;0.99
pack_a;p8831p468zp;2015-12-11;0.99
pack_e;p71ebp11e7p;2015-12-02;5
bundle_2;pbf03p11e6p;2015-11-16;1.5
bundle_1;p2c23p4890p;2015-12-12;15.99
pack_a;pze26p11e7p;2015-12-05;0.99
pack_a;pzf91p11e7p;2015-11-28;0.99
bundle_2;p690cp4919p;2015-11-19;1.5
pack_c;pcbaep11e6p;2015-11-21;1.99
pack_c;p7f30p4z1dp;2015-11-31;1.99
pack_e;p7b8zp404ap;2015-11-26;5
pack_d;p8zfep11e7p;2015-11-18;2.5
pack_b;p9268p441ep;2015-11-23;1.2
pack_b;p9b01p11e7p;2015-12-12;1.2
pack_e;pc3z4p11e6p;2015-11-13;5
pack_a;pcaf4p4fbzp;2015-11-28;0.99
pack_c;p0z2fp4f69p;2015-11-12;1.99
bundle_8;pcda8p47a4p;2015-12-03;18.5
bundle_3;pbd9ep11e6p;2015-11-29;21.99
pack_a;p9ac2p11e7p;2015-12-08;0.99
pack_d;pbe02p11e6p;2015-11-20;2.5
pack_a;pdddap11e6p;2015-11-29;0.99
pack_e;p7436p42z6p;2015-11-28;5
pack_b;pz4a1p4dcbp;2015-11-17;1.2
pack_c;p11fap4008p;2015-11-16;1.99
pack_d;p3329p46f7p;2015-12-09;2.5
pack_b;pb9dcp40c1p;2015-12-08;1.2
pack_c;pa99dp48a7p;2015-11-31;1.99
bundle_10;p1137p46e6p;2015-12-06;18.5
pack_c;pe0e0p4z07p;2015-11-19;1.99
pack_e;pbdd3p11e6p;2015-12-02;5
pack_a;p3992p11e7p;2015-12-01;0.99
pack_b;pc8dcp43bdp;2015-12-03;1.2
pack_c;p738fp11e7p;2015-11-17;1.99
pack_a;pd29bp11e6p;2015-11-22;0.99
pack_c;pdcf0p4fz3p;2015-11-26;1.99
pack_d;paa3cp4ac6p;2015-11-18;2.5
pack_e;p1220p4faep;2015-11-20;5
pack_c;pf24bp42d6p;2015-11-19;1.99
pack_b;p9cb1p11e7p;2015-11-28;1.2
pack_e;p6c34p11e7p;2015-11-21;5
pack_a;p87e7p4701p;2015-11-24;0.99
bundle_2;pz0a7p11e7p;2015-11-30;1.5
bundle_9;p9cadp40ebp;2015-11-15;18.5
pack_c;p6bbap11e7p;2015-11-23;1.99
pack_d;pb7ecp4800p;2015-11-23;2.5
pack_e;p9e1dp11e7p;2015-11-30;5
pack_a;pc386p11e6p;2015-12-01;0.99
pack_b;pzbbap11e7p;2015-11-13;1.2
pack_a;p99zdp11e7p;2015-11-29;0.99
pack_a;p1z67p4e19p;2015-12-06;0.99
pack_a;pb7ecp4800p;2015-11-31;0.99
bundle_9;p7263p4ec3p;2015-12-01;18.5
pack_a;pb323p41aap;2015-11-18;0.99
pack_c;pf486p47bcp;2015-11-23;1.99
pack_a;p7b3ep49f7p;2015-12-09;0.99
pack_c;p40a2p11e7p;2015-11-26;1.99
bundle_2;p9996p11e7p;2015-11-27;1.5
pack_a;pb1b3p4z42p;2015-12-06;0.99
pack_a;p17z7p4223p;2015-11-25;0.99
pack_a;pzf4dp11e7p;2015-11-12;0.99
bundle_9;pbdczp11e6p;2015-12-07;18.5
pack_a;p93fap11e7p;2015-11-30;0.99
pack_a;p1294p4d2cp;2015-11-25;0.99
bundle_9;pb16cp4a6cp;2015-11-15;18.5
pack_a;p9a9dp11e7p;2015-11-31;0.99
bundle_3;pbd8ep11e6p;2015-12-04;21.99
pack_a;p7224p11e7p;2015-11-16;0.99
pack_a;p8476p4839p;2015-11-22;0.99
pack_c;p6de6p11e7p;2015-12-10;1.99
pack_d;pcef7p424ap;2015-12-01;2.5
bundle_1;p1649p11e7p;2015-12-01;15.99
pack_a;pzebfp11e7p;2015-12-11;0.99
pack_a;p869ep4601p;2015-11-31;0.99
pack_d;p98f8p11e7p;2015-11-27;2.5
pack_b;p88z6p11e7p;2015-12-01;1.2
bundle_1;pebbfp4f03p;2015-11-13;15.99
pack_a;p6634p410ap;2015-12-11;0.99
pack_d;p3z2ep11e7p;2015-12-10;2.5
bundle_3;pc478p11e6p;2015-11-31;21.99
pack_a;p880cp11e7p;2015-12-08;0.99
bundle_9;pbe91p11e6p;2015-12-06;18.5
pack_e;pcf4ap11e6p;2015-12-03;5
pack_a;pe4f8p11e6p;2015-12-06;0.99
pack_a;pbf2fp11e6p;2015-11-28;0.99
pack_e;pd040p11e6p;2015-11-18;5
pack_b;pbf47p11e6p;2015-12-10;1.2
pack_a;p7acap4cz3p;2015-11-13;0.99
pack_a;p491ep11e7p;2015-11-12;0.99
pack_e;p3e08p432ap;2015-11-22;5
pack_c;pcd72p11e6p;2015-11-22;1.99
pack_a;p1064p40c1p;2015-12-11;0.99
pack_b;p99cdp11e7p;2015-11-23;1.2
bundle_1;pbd9bp11e6p;2015-11-12;15.99
bundle_9;pc604p11e6p;2015-12-09;18.5
pack_a;pfzccp4b38p;2015-12-03;0.99
bundle_10;pz906p11e7p;2015-12-08;18.5
pack_a;p90a1p470ep;2015-11-19;0.99
pack_a;pad21p4df9p;2015-12-12;0.99
pack_a;p738fp11e7p;2015-12-10;0.99
pack_d;pa0f4p11e7p;2015-12-01;2.5
bundle_10;pc900p463bp;2015-12-02;18.5
pack_c;pcz07p424zp;2015-12-08;1.99
pack_a;pb323p41aap;2015-11-22;0.99
bundle_8;p24cep11e7p;2015-11-20;18.5
bundle_2;pc916p4c7bp;2015-11-25;1.5
pack_c;pe0e0p4z07p;2015-11-23;1.99
pack_d;pa04bp46b3p;2015-11-25;2.5
bundle_8;p6234p4fa3p;2015-11-18;18.5
pack_e;pz49zp4398p;2015-12-06;5
pack_e;p86zep44cep;2015-11-18;5
pack_e;pa41zp4396p;2015-11-30;5
pack_d;pc099p11e6p;2015-12-03;2.5
pack_a;pcbd6p4222p;2015-11-18;0.99
pack_a;pbfffp4a82p;2015-11-22;0.99
bundle_1;p9dc0p4316p;2015-12-03;15.99
pack_e;p3728p11e7p;2015-11-23;5
pack_d;pc138p11e6p;2015-12-05;2.5
pack_e;p7fd6p48z2p;2015-11-31;5
pack_a;p26b6p11e7p;2015-11-22;0.99
pack_a;p4261p44e7p;2015-12-08;0.99
pack_c;p71f8p43fep;2015-11-20;1.99
pack_a;p8fd4p4280p;2015-12-02;0.99
pack_c;pf381p4f2fp;2015-11-22;1.99
pack_a;p0e2ap4eacp;2015-12-02;0.99
bundle_3;pf19fp4bf2p;2015-12-11;21.99
pack_e;p40a2p11e7p;2015-11-28;5
pack_a;p9c06p491dp;2015-11-26;0.99
pack_e;p8e97p4b2dp;2015-11-18;5
pack_b;pfaz4p40e4p;2015-11-13;1.2
pack_d;p1b3dp11e7p;2015-11-27;2.5
pack_c;p26dbp40edp;2015-11-27;1.99
pack_b;pc01zp11e6p;2015-12-09;1.2
bundle_1;p97bap11e7p;2015-12-07;15.99
pack_e;p0zd9p4ec1p;2015-12-05;5
pack_b;pc130p411ep;2015-12-09;1.2
pack_c;pd680p11e6p;2015-12-05;1.99
pack_a;pf0dfp4983p;2015-11-28;0.99
pack_a;pbe18p11e6p;2015-11-29;0.99
pack_c;p4ffep11e7p;2015-11-13;1.99
pack_a;p0zd9p4ec1p;2015-12-10;0.99
bundle_1;p7dcfp44z3p;2015-11-28;15.99
pack_e;p983dp11e7p;2015-11-26;5
bundle_8;p460bp4f9bp;2015-12-02;18.5
pack_a;peea1p4zfbp;2015-11-13;0.99
pack_a;p1007p4fz4p;2015-11-25;0.99
pack_c;pd2ezp11e6p;2015-12-10;1.99
bundle_2;pc97bp11e6p;2015-11-22;1.5
pack_a;p3az9p4a4ep;2015-11-22;0.99
bundle_8;pz74cp11e7p;2015-11-18;18.5
pack_a;pz367p11e7p;2015-11-29;0.99
pack_a;p4e84p42fbp;2015-11-27;0.99
pack_a;p41d7p11e7p;2015-11-26;0.99
pack_a;p98b2p46z8p;2015-11-30;0.99
bundle_2;p4d07p11e7p;2015-11-26;1.5
pack_a;p3b23p48z6p;2015-11-17;0.99
pack_c;pcd2bp46a7p;2015-11-23;1.99
pack_a;pdc27p4aeap;2015-12-01;0.99
pack_c;p2101p44c4p;2015-12-01;1.99
bundle_9;pbe0ep11e6p;2015-11-14;18.5
pack_c;pc41fp44c3p;2015-11-12;1.99
pack_a;pczzdp11e6p;2015-12-08;0.99
bundle_9;pf884p490zp;2015-11-25;18.5
pack_c;pza1dp4f9ap;2015-12-12;1.99
pack_c;p848ap41d8p;2015-11-22;1.99
pack_e;p1bbap11e7p;2015-11-12;5
pack_d;pbe09p11e6p;2015-11-21;2.5
pack_c;pzd11p11e7p;2015-11-21;1.99
pack_e;pf83fp4e09p;2015-11-23;5
pack_a;p880dp11e7p;2015-11-29;0.99
bundle_1;pd29bp11e6p;2015-11-18;15.99
bundle_9;pzac7p11e7p;2015-11-23;18.5
pack_a;p4874p42dep;2015-12-04;0.99
pack_a;p4a07p49ebp;2015-12-02;0.99
pack_a;p9b9bp4edfp;2015-12-03;0.99
pack_a;p6ed6p4db8p;2015-11-21;0.99
pack_c;p1z67p4e19p;2015-11-17;1.99
pack_a;pez7bp412ap;2015-12-01;0.99
bundle_2;pbdf7p11e6p;2015-12-03;1.5
pack_a;p9az1p11e7p;2015-11-17;0.99
bundle_8;pabe6p412fp;2015-11-18;18.5
pack_a;p1z6bp11e7p;2015-11-31;0.99
bundle_9;p12f7p4fcdp;2015-11-21;18.5
pack_c;pa0z8p404zp;2015-11-22;1.99
bundle_10;pe9d7p49ffp;2015-12-07;18.5
bundle_9;pcaz1p443fp;2015-11-17;18.5
bundle_8;pz760p11e7p;2015-11-21;18.5
pack_b;pcb49p4849p;2015-11-14;1.2
pack_a;p8z8bp11e7p;2015-11-29;0.99
pack_a;p49d3p4031p;2015-12-09;0.99
bundle_10;p91b4p11e7p;2015-11-27;18.5
pack_b;pbda4p11e6p;2015-11-19;1.2
pack_e;pd680p11e6p;2015-11-31;5
pack_b;p960ap4ze8p;2015-12-02;1.2
pack_e;pzf91p11e7p;2015-11-20;5
pack_a;p79f4p11e7p;2015-11-27;0.99
pack_a;p6234p4fa3p;2015-11-25;0.99
pack_a;pe700p448ap;2015-12-06;0.99
bundle_8;p264ep4c76p;2015-12-01;18.5
pack_e;p8103p11e7p;2015-11-15;5
pack_c;p80aap4z82p;2015-12-08;1.99
pack_e;p660dp11e7p;2015-11-28;5
pack_b;p66d4p11e7p;2015-11-21;1.2
pack_a;pcbdfp4240p;2015-11-27;0.99
pack_a;p78e8p11e7p;2015-11-25;0.99
pack_b;pbeb1p11e6p;2015-12-10;1.2
pack_e;pz1eap11e7p;2015-12-02;5
pack_a;pcz32p11e6p;2015-11-27;0.99
pack_a;p2z0bp11e7p;2015-12-02;0.99
pack_e;p14bap4z97p;2015-11-20;5
pack_b;pdez4p4107p;2015-12-05;1.2
pack_e;pbe03p11e6p;2015-11-28;5
pack_b;p77azp11e7p;2015-11-29;1.2
bundle_2;pz808p11e7p;2015-11-15;1.5
pack_c;p1130p4ed1p;2015-12-04;1.99
bundle_2;p9d43p4642p;2015-11-23;1.5
pack_e;peffep4914p;2015-12-10;5
pack_a;p9d1bp4236p;2015-12-11;0.99
pack_b;pdz81p11e6p;2015-12-08;1.2
bundle_8;p14bap400ap;2015-11-29;18.5
pack_e;p48zcp11e7p;2015-11-13;5
pack_b;pz76ep11e7p;2015-11-23;1.2
pack_a;pe8dzp11e6p;2015-11-31;0.99
bundle_9;p0016p4a0ap;2015-12-10;18.5
pack_e;p4760p11e7p;2015-11-20;5
bundle_9;p67e1p41eep;2015-12-09;18.5
bundle_8;p7c7ep11e7p;2015-11-14;18.5
pack_c;pf78bp42b3p;2015-12-10;1.99
pack_e;pcabdp11e6p;2015-12-12;5
bundle_3;p819dp49b8p;2015-12-09;21.99
bundle_2;pze7ep11e7p;2015-12-03;1.5
pack_c;pczzdp11e6p;2015-11-19;1.99
bundle_1;pbd6bp11e6p;2015-12-06;15.99
pack_a;p9c0ap11e7p;2015-11-18;0.99
pack_e;pezc8p11e6p;2015-11-18;5
pack_b;p7b43p4b3fp;2015-11-23;1.2
pack_d;pc44ap11e6p;2015-11-28;2.5
pack_c;pf20cp40e4p;2015-12-08;1.99
bundle_10;p619ep11e7p;2015-11-29;18.5
